,seq_id,seq,entity_nodes_for_logkeys,action_nodes_for_logkeys,status_nodes_for_logkeys
478,61031,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
479,38350,"['1', '5', '18']","[User_80,Sshd_228,Ntpd_178]","[Opened_309,Connecting_786,Synchronized_589]","[none_545,none_1134,none_897]"
480,68442,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
481,74522,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
482,45732,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
483,87272,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
484,35369,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
485,93432,"['1', '8', '29', '42', '4', '45', '46']","[User_80,Crond_94,Sendmail_222,Sendmail_222,User_80,Sendmail_222,Sendmail_222]","[Opened_309,Register_340,Retrying_704,UnableToQualifyDomainName_719,Register_307,SendingEmail_715,Start_709]","[none_545,none_582,unknown_1029,error_1048,none_543,none_1044,deferred_1035]"
486,68655,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
487,89558,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
488,94574,"['1', '8', '29', '4', '1', '8', '42', '4', '45', '46', '1', '5', '16', '16', '16', '118', '58', '36', '36', '63', '16', '36', '58', '58', '36', '36', '63', '36', '58', '58', '36', '36', '63']","[User_80,Crond_94,Sendmail_222,User_80,User_80,Crond_94,Sendmail_222,User_80,Sendmail_222,Sendmail_222,User_80,Sshd_228,Xinetd_256,Xinetd_256,Xinetd_256,Client_92,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Xinetd_256,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106]","[Opened_309,Register_340,Retrying_704,Register_307,Opened_309,Register_340,UnableToQualifyDomainName_719,Register_307,SendingEmail_715,Start_709,Opened_309,Connecting_786,none_835,none_835,none_835,DoesNotAccept_335,Dhcpdiscover_367,none_368,none_368,Settingup_376,none_835,none_368,Dhcpdiscover_367,Dhcpdiscover_367,none_368,none_368,Settingup_376,none_368,Dhcpdiscover_367,Dhcpdiscover_367,none_368,none_368,Settingup_376]","[none_545,none_582,unknown_1029,none_543,none_545,none_582,error_1048,none_543,none_1044,deferred_1035,none_545,none_1134,none_1190,none_1190,none_1190,none_573,none_614,none_616,none_616,none_630,none_1190,none_616,none_614,none_614,none_616,none_616,none_630,none_616,none_614,none_614,none_616,none_616,none_630]"
489,63925,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
490,96087,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
491,83728,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
492,19170,"['1', '5', '10', '2', '9', '2']","[User_80,Sshd_228,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Opened_309,Connecting_786,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_545,none_1134,normal_525,none_1082,none_526,none_1082]"
493,76123,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
494,80130,"['31', '177', '167', '187', '31', '173', '31', '298', '168', '34', '31', '31', '312', '168', '190']","[Shutdown_40,Filesystems_115,Ntpd_178,Ntpd_178,Shutdown_40,Snmpd_226,Shutdown_40,Xinetd_256,Kernel_43,Shutdown_40,Shutdown_40,Shutdown_40,Signal_25,Kernel_43,none_264]","[Configuring_68,Create_392,Shutdown_597,Exiting_598,Configuring_68,ShuttingDown_751,Configuring_68,Exiting_839,none_72,Configuring_68,Configuring_68,Configuring_68,Un-registeringAndExiting_51,none_72,Register_849]","[none_89,none_646,none_908,none_909,none_89,none_1085,none_89,none_1195,none_94,none_88,none_89,none_89,none_71,none_94,signal_1205]"
495,64986,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
496,69232,"['10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
497,87003,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
498,77706,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
499,43645,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
500,49826,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
501,79762,"['145', '144', '148', '146', '149', '4', '1', '8']","[Sshd_228,Sshd_228,Sshd_228,Sshd_228,Sshd_228,User_80,User_80,Crond_94]","[RunningOn_780,Register_782,Register_760,Authenticated_774,Register_760,Register_307,Opened_309,Register_340]","[none_1127,none_1130,closed_1103,none_1120,none_1102,none_543,none_545,none_582]"
502,59221,"['10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
503,34399,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
504,93289,"['1', '8', '29', '42', '4', '45', '46']","[User_80,Crond_94,Sendmail_222,Sendmail_222,User_80,Sendmail_222,Sendmail_222]","[Opened_309,Register_340,Retrying_704,UnableToQualifyDomainName_719,Register_307,SendingEmail_715,Start_709]","[none_545,none_582,unknown_1029,error_1048,none_543,none_1044,deferred_1035]"
505,47637,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
506,85444,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
507,23707,"['10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
508,34499,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
509,66683,"['4', '1', '8', '1', '5', '164', '166', '122', '34', '111', '31', '102', '31', '176', '122', '295', '31', '106', '31', '31', '173', '31', '31', '187', '31', '31', '298', '177', '167', '168', '168', '34', '31', '31', '312', '190', '31']","[User_80,User_80,Crond_94,User_80,Sshd_228,Init_137,System_236,-term_0,Shutdown_40,Kernel_43,Shutdown_40,Gmond_125,Shutdown_40,Smartd_225,-term_0,Sshd_228,Shutdown_40,Snmpd_226,Shutdown_40,Shutdown_40,Snmpd_226,Shutdown_40,Shutdown_40,Ntpd_178,Shutdown_40,Shutdown_40,Xinetd_256,Filesystems_115,Ntpd_178,Kernel_43,Kernel_43,Shutdown_40,Shutdown_40,Shutdown_40,Signal_25,none_264,Shutdown_40]","[Register_307,Opened_309,Register_340,Opened_309,Connecting_786,To_472,ShuttingDown_808,Succeeded_0,Configuring_68,Segfault_81,Configuring_68,none_415,Configuring_68,none_731,Succeeded_0,Terminating_785,Configuring_68,Disconnected_744,Configuring_68,Configuring_68,ShuttingDown_751,Configuring_68,Configuring_68,Exiting_598,Configuring_68,Configuring_68,Exiting_839,Create_392,Shutdown_597,none_72,none_72,Configuring_68,Configuring_68,Configuring_68,Un-registeringAndExiting_51,Register_849,Configuring_68]","[none_543,none_545,none_582,none_545,none_1134,none_741,none_1162,none_0,none_88,error_211,none_89,succeeded_673,none_89,failed_1063,none_0,none_1133,none_89,none_1077,none_89,none_89,none_1085,none_89,none_89,none_909,none_89,none_89,none_1195,none_646,none_908,none_94,none_94,none_88,none_89,none_89,none_71,signal_1205,none_89]"
510,88426,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
511,96778,"['9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
512,51150,"['9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
